0.6755,1.475703735,0.120989998,0.126
0.718429993,1.446033691,0.121260002,0.125860001
0.686440002,1.564707642,0.127790001,0.125349998
0.653200012,1.492608765,0.125120003,0.120989998
0.621440002,1.575853149,0.122059998,0.121260002
0.597950012,1.541914307,0.120129997,0.127790001
0.563,1.533275024,0.121419998,0.125120003
0.673580017,1.834727905,0.116360001,0.122059998
0.668059998,1.868048828,0.121089996,0.120129997
0.699599976,1.79916626,0.119980003,0.121419998
0.69372998,1.826194946,0.121959999,0.116360001
0.707940002,1.772102417,0.121029999,0.121089996
0.676880005,1.791702271,0.123989998,0.119980003
0.701809998,1.806971802,0.12557,0.121959999
0.653159973,1.823449341,0.124760002,0.121029999
0.654869995,1.782855103,0.120529999,0.123989998
0.67,1.817624146,0.119989998,0.12557
0.662159973,1.691333984,0.123389999,0.124760002
0.63027002,1.678650146,0.122540001,0.120529999
0.640390015,1.593413452,0.120089996,0.119989998
0.618710022,1.595359253,0.120589996,0.123389999
0.611289978,1.702842041,0.121209999,0.122540001
0.635619995,1.819684937,0.121389999,0.120089996
0.667929993,1.846033691,0.119900002,0.120589996
0.66175,1.918362061,0.122150002,0.121209999
0.691049988,1.977276855,0.123,0.121389999
0.691619995,2.107887207,0.125900002,0.119900002
0.670969971,2.118378906,0.126209999,0.122150002
0.683799988,1.971077271,0.127900002,0.123
0.67702002,2.08857373,0.130360001,0.125900002
0.70197998,2.072108887,0.133,0.126209999
0.762320007,2.139353271,0.131240005,0.127900002
0.73222998,2.299187744,0.134429993,0.130360001
0.738849976,2.43510498,0.132029999,0.133
0.739780029,2.519116211,0.1345,0.131240005
0.714630005,2.431946533,0.134160004,0.134429993
0.71898999,2.166188721,0.134839996,0.132029999
0.744119995,2.330210938,0.133110001,0.1345
0.719690002,2.364751709,0.1335,0.134160004
0.729400024,2.403535156,0.131940002,0.134839996
0.738200012,2.363586182,0.134320007,0.133110001
0.70473999,2.534481689,0.134720001,0.1335
0.694400024,2.662865234,0.134389999,0.131940002
0.677,2.746380127,0.133580002,0.134320007
0.709440002,2.756876953,0.133479996,0.134720001
0.684900024,2.773207031,0.131460007,0.134389999
0.673599976,3.431086182,0.132539993,0.133580002
0.670940002,3.253629395,0.127849998,0.133479996
0.663539978,3.522783203,0.128100006,0.131460007
0.672369995,3.490880371,0.129740005,0.132539993
0.629039978,3.484729004,0.130210007,0.127849998
